latitude,longitude,month,year,INCENDIE_count,ALARMES_INCENDIES_count,total_crimes,vols_count,Mefait_count,Vol_de_vehicule_count,Introduction_count,Vol_moteur_count,Infractions_entrainant_count,caserne_count,sum_etage_hors_sol,sum_nombre_logement,min_annee_construction,max_annee_construction,avg_annee_construction,sum_superficie_terrain,sum_superficie_batiment,area,population,dwellings,households,averagehouseholdsize,averageage,averagesizeofcensusfamilies,workers
45.62,-73.58,9,2015,0,1,2,0,1,0,0,1,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,4,2019,0,3,3,0,0,1,1,1,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,7,2020,0,1,2,0,0,0,1,0,1,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,6,2015,0,1,1,0,0,1,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,9,2018,1,1,2,0,2,0,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,4,2015,0,0,3,0,1,0,0,2,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,11,2019,0,3,0,0,0,0,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,2,2016,0,0,1,0,1,0,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,8,2020,0,1,1,0,1,0,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,5,2019,0,3,1,0,0,0,0,1,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,11,2018,0,1,0,0,0,0,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,6,2019,0,1,2,0,0,0,0,2,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,12,2018,0,1,0,0,0,0,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,2,2020,0,1,1,0,0,1,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,3,2015,0,1,2,0,0,2,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,9,2017,0,0,1,0,0,0,0,1,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,6,2020,0,0,2,0,1,0,0,1,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,5,2016,0,0,2,0,1,0,1,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,7,2016,0,2,3,0,2,0,0,1,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,4,2017,1,0,3,0,3,0,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,6,2017,0,0,1,0,0,0,0,1,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,10,2018,0,0,1,0,0,0,0,1,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,5,2017,0,1,0,0,0,0,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,3,2018,0,0,5,0,1,3,1,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,3,2019,0,1,2,0,0,0,0,2,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,4,2020,0,3,4,0,0,0,2,2,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,5,2020,1,1,3,0,0,0,1,2,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,1,2017,0,0,1,0,1,0,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,1,2020,0,0,5,0,0,3,2,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,5,2018,0,0,1,0,1,0,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,10,2015,0,0,3,0,0,3,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,3,2020,0,0,2,0,0,1,1,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,12,2015,0,1,0,0,0,0,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,1,2015,0,0,2,0,0,2,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,11,2017,0,2,2,0,0,1,1,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.58,2,2017,0,0,2,0,2,0,0,0,0,0,42,0,1964,2018,1972.83606557377,516163,148868,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,4,2019,0,1,6,0,0,2,2,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,10,2015,1,2,2,0,1,0,1,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,4,2020,0,0,3,0,0,1,2,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,12,2015,0,0,2,1,0,0,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,6,2020,0,2,2,0,1,0,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,4,2015,0,0,2,0,0,2,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,8,2018,1,0,11,0,0,8,2,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,7,2018,0,0,2,0,0,1,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,8,2020,0,1,1,0,1,0,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,5,2018,0,2,1,1,0,0,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,8,2019,0,0,2,0,1,0,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,1,2019,0,1,3,0,0,1,1,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,10,2017,0,1,1,0,0,0,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,10,2018,0,2,5,1,0,0,1,3,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,12,2019,0,1,0,0,0,0,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,5,2020,0,0,4,0,0,1,1,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,11,2018,0,2,5,0,1,0,0,4,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,1,2018,0,0,3,0,0,0,0,3,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,1,2017,0,0,3,1,0,0,0,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,5,2017,0,0,4,0,1,1,1,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,2,2020,0,0,5,0,0,0,2,3,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,9,2016,0,0,1,0,0,0,1,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,9,2019,0,2,4,0,2,0,1,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,6,2019,0,1,2,0,0,1,1,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,8,2016,0,2,2,0,0,0,0,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,7,2017,0,1,0,0,0,0,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,6,2018,0,1,1,0,0,0,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,6,2015,0,0,1,0,0,0,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,3,2015,0,1,3,0,1,0,0,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,4,2017,0,0,4,0,1,1,1,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,12,2017,0,0,2,0,0,2,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,12,2018,0,1,0,0,0,0,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,5,2015,0,1,1,0,1,0,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,3,2020,0,2,1,0,0,0,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,2,2019,0,0,1,0,0,0,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,6,2017,1,0,2,0,0,0,0,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,2,2017,0,2,0,0,0,0,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,3,2017,0,3,3,0,1,0,0,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,10,2019,0,1,0,0,0,0,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,9,2017,0,0,3,0,0,1,2,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,10,2020,0,0,2,0,0,0,0,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,11,2017,0,2,7,0,1,2,2,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,11,2015,0,0,3,0,0,0,0,3,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,1,2020,0,2,0,0,0,0,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,4,2016,0,2,1,0,0,1,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,7,2020,0,0,1,0,0,1,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,11,2016,0,0,1,0,1,0,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,7,2019,0,0,1,0,1,0,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,6,2016,0,1,2,0,1,0,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,8,2017,0,1,3,0,1,1,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,9,2015,0,1,3,0,0,2,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,12,2016,0,0,5,1,0,0,0,4,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,5,2016,0,1,3,0,0,1,1,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,2,2018,1,0,0,0,0,0,0,0,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,3,2019,0,0,4,0,0,0,1,3,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,4,2018,0,1,2,0,0,0,0,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,2,2015,0,0,2,0,0,0,0,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,9,2018,0,0,6,0,0,1,2,3,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,1,2016,0,4,4,0,0,1,1,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,8,2015,0,0,2,0,0,1,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,11,2019,0,1,2,0,0,0,0,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,1,2015,0,0,2,0,0,0,0,2,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,3,2018,0,0,1,0,0,0,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,3,2016,0,0,3,0,1,1,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,7,2016,0,1,2,0,1,0,0,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,2,2016,0,0,3,0,0,1,1,1,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.56,5,2019,0,0,4,1,0,0,0,3,0,0,73,26,1910,2015,1985.9482758620686,552314,71218,6.3351,864,358,340,2.5,43,2.9,145
45.62,-73.63,1,2016,0,1,2,0,1,0,1,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,4,2015,0,1,3,0,2,1,0,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,6,2017,0,3,5,1,1,0,1,2,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,1,2019,0,2,5,0,0,0,5,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,12,2015,0,1,17,0,4,1,10,2,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,10,2019,0,1,4,0,1,0,1,2,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,3,2016,1,2,2,0,0,0,1,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,2,2017,0,0,10,0,2,2,3,3,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,3,2015,0,3,2,0,1,1,0,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,3,2019,0,1,4,0,2,2,0,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,11,2018,1,0,3,1,0,0,0,2,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,9,2018,0,1,4,0,1,0,3,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,5,2018,0,4,7,1,2,0,3,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,1,2018,0,0,4,0,1,0,3,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,5,2016,0,1,2,1,1,0,0,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,2,2016,0,2,2,0,0,0,2,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,4,2016,0,2,4,0,2,0,2,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,7,2016,0,1,6,0,1,1,2,2,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,11,2015,0,0,12,1,1,0,9,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,10,2020,0,0,3,0,0,1,1,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,9,2016,0,0,2,0,0,0,0,2,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,10,2015,0,3,10,0,3,0,5,2,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,4,2019,0,3,4,0,1,1,1,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,2,2015,0,1,4,0,0,1,3,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,8,2019,0,4,8,1,2,2,1,2,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,12,2017,0,0,6,1,1,1,2,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,1,2015,0,0,3,0,0,1,1,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,4,2017,0,0,4,0,1,0,1,2,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,9,2017,0,2,10,0,1,4,4,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,2,2018,0,0,2,1,0,0,1,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,10,2018,0,1,7,0,0,0,1,6,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,6,2015,0,2,3,0,0,3,0,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,11,2016,0,1,3,1,0,0,2,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,1,2017,0,1,2,0,0,1,0,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,9,2019,0,0,5,0,2,0,2,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,3,2020,0,2,0,0,0,0,0,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,6,2016,1,0,4,0,0,1,2,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,3,2018,1,0,3,0,0,3,0,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,6,2020,0,1,7,0,2,1,3,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,3,2017,0,1,0,0,0,0,0,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,8,2015,0,0,4,0,2,0,2,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,7,2018,0,2,2,0,0,0,1,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,6,2018,0,3,3,0,1,2,0,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,2,2019,0,2,2,0,0,0,2,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,1,2020,0,0,3,0,1,0,1,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,10,2017,0,3,4,0,3,0,1,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,5,2019,0,2,4,0,1,0,3,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,4,2020,0,3,7,0,0,1,4,2,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,7,2017,0,0,4,0,0,1,1,2,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,11,2017,0,1,5,0,0,1,2,2,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,10,2016,1,3,8,1,2,2,3,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,7,2020,0,1,2,0,0,0,2,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,5,2015,0,0,3,0,0,2,1,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,11,2019,0,3,3,0,0,1,1,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,7,2019,0,2,1,0,0,0,1,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,5,2020,0,0,3,0,1,0,1,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,9,2020,0,3,4,0,2,2,0,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,12,2016,1,1,3,0,1,0,2,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,8,2016,1,3,7,1,2,3,1,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,8,2018,0,1,6,1,0,0,3,2,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,8,2017,0,1,4,0,0,0,3,1,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,12,2018,0,1,2,0,1,0,1,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,12,2019,0,0,3,0,1,1,1,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
45.62,-73.63,7,2015,1,1,5,0,3,2,0,0,0,0,1273,1423,1880,2017,1967.8403361344531,417049,158987,0.16059,534,201,201,2.6,49.3,3,75
